segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
72,0,0,0.1292141505276308,0,Carlos Helo,1979,1970,36,Aviación,"¿Cómo será de grande el avión que tenemos en Chile, toma nosotros, ¿ah? Tan grande, tan enorme que tiene 260 pilotos a Garnesa, 178 copilotos. Y el otro día pasamos por la cordillera y decimos: «A 187 000 864 metros...». Y con la pura puntita del ala izquierda estuvo nublado Argentina desde el sur hasta el norte. Y con las turbinas de los motores, ¿ah? ¿Para qué le digo? Hubo temporal en Bolivia. ¿Cómo será el avión? Y así todo esa niña, mire usted. Entonces, en el avión, de repente se escuchó un ruido. Las imitaciones mías son terribles. Hagamos cuenta que es una turbina. Para imitar soy más malo que una empanada de lentejas. Entonces, el piloto 240 le dijo al copiloto 187: «Copiloto 187, ¿qué más? Una turbina está funcionando mal, una de las 7800». «Oh, el avioncito. ¿Cómo lo hago?». «Tome el jeep que está en el lado izquierdo y recorra el avión». ¿Qué les parece? Y así todos se pegan la chorra, ¿eh? Se subió el copiloto en el jeep hoy y el avión, como le digo, a la altura así, y recorrió todo el ala. A los 6 días volvió a la cabina. Y el piloto a 180 dijo: «¿Qué turbina estaba mala?». «Ninguna», le dijo, «lo que pasa es que la puerta de atrás nos quedó abierta, se metió un DC6».",Chilenidad,1
72,28,28,0.0881865337308323,28,Carlos Helo,1979,1970,36,Aviación,"¿Cómo será de grande el avión que tenemos en Chile, toma nosotros, ¿ah? Tan grande, tan enorme que tiene 260 pilotos a Garnesa, 178 copilotos. Y el otro día pasamos por la cordillera y decimos: «A 187 000 864 metros...». Y con la pura puntita del ala izquierda estuvo nublado Argentina desde el sur hasta el norte. Y con las turbinas de los motores, ¿ah? ¿Para qué le digo? Hubo temporal en Bolivia. ¿Cómo será el avión? Y así todo esa niña, mire usted. Entonces, en el avión, de repente se escuchó un ruido. Las imitaciones mías son terribles. Hagamos cuenta que es una turbina. Para imitar soy más malo que una empanada de lentejas. Entonces, el piloto 240 le dijo al copiloto 187: «Copiloto 187, ¿qué más? Una turbina está funcionando mal, una de las 7800». «Oh, el avioncito. ¿Cómo lo hago?». «Tome el jeep que está en el lado izquierdo y recorra el avión». ¿Qué les parece? Y así todos se pegan la chorra, ¿eh? Se subió el copiloto en el jeep hoy y el avión, como le digo, a la altura así, y recorrió todo el ala. A los 6 días volvió a la cabina. Y el piloto a 180 dijo: «¿Qué turbina estaba mala?». «Ninguna», le dijo, «lo que pasa es que la puerta de atrás nos quedó abierta, se metió un DC6».",Presidencia,2
73,11,11,1.0,11,Jorge Romero,1979,1970,11,Dinero,"Tres... ¡estáis más, estáis loco! Tengo, tengo que pagar 50 lucas. Tengo que poner esta porquería del oro... Y el oro lo mira y le dice: «Seré porquería, pero hablo mejor que vos, infeliz».",Dinero,1
74,32,32,1.0,32,Jorge Romero,1979,1970,32,Disparates,"Y en esta alegre, hermosa noche de fin de festival, eh, contarle brevemente la historia que ocurrió en un pueblo en donde hay un manicomio que es ayudado por un mecenas francés. Ustedes saben que de repente hay gente que ayuda a los manicomios. Es curioso, pero ¿no es así? Alguien dirá: «Mire que va a haber gente que ayude a los locos». ¡Ay! Eh, entonces, este caballero era francés. Alguien dirá: «¿Y por qué francés?», «¿Por qué no alemán?». No, pues tiene que ser francés... porque no se metan en mi cuento, déjenme a mí. Yo sabré cómo lo cuento. El caballero se llamaba Monsieur Lafayette. Ingenio mío, pues yo le puse así. Oye, como ayudaba al manicomio, Lafayette era lo mejor. Entonces, cuando el caballero este anunció visita al manicomio, los locos se trastornaron. Y empezaron a preparar una fiesta de recepción para este hombre que era tan bueno. Y uno de los locos, eh, Caroquita le decían, cantaba de lo más bien y habían otros locos que eran medio músicos en el manicomio. Usted... no me lo sé. Háganse la composición del lugar, más o menos así como estamos aquí. Y ensayaron durante tres meses día y noche una canción para dedicársela a Monsieur Lafayette. Llegó el día en que llegó Monsieur Lafayette sentado ahí en... ¿Cómo hacen las autoridades cuando llegan a estas instituciones? Anunciaron a Caroca y salió Caroca y dijo: «Yo le ruego que ustedes no se hagan muchas ilusiones porque piensen que son locos estos». Señor Lafayette, como usted ha sido bueno con los otros y lo ha mandado plata y sábanas de abajo. Voy a tener la sumamente gustabilidad de interpretarle la canción mente que hemos titulado La cucaracha. Me decía, «Fallece, muy contento». A la 1, a las 25 y a las me fui. La cucará, ya la cucará, ya la cucará, ya la cucará, ya la cucará, ya la cucará, ya la cucará, ya la cucará, ya la cucará, ya la cucará, ya la y dice: «Estoy emocionado por esta demostración de simpatía». O sea: «Estoy emocionado por esta demostración de simpatía». «Que ustedes me han realizado con esta canción», o sea, «que ustedes me han hecho con esta canción». No, yo les traduzco porque ustedes no tienen la obligación de saber francés. Y me alegra que todo el mundo vea que aquí se habla bien en francés. Pensemos que nos está mirando el mundo, el mundo Marambí, un amigo mío que vive en ahí en Acarroz. Entonces, Caroquita... Caroquita estaba feliz. «¿En serio le gustó la canción?» «¡Uy, me gustó mucho!». Entonces, mente, con el coro floral, le vamos a interpretar con mucha fraternosidad una canción dedicado a usted, mentes. Con todo cariño para usted, la mal traviesa. Ahí se puso de pie la señora Fayet con todos los restos de la comitiva y claro que dijo: «A la 1, a las 20:15... ¡ajá! Y a las 2 jueves... eh, la Marsellesa, la Marsellesa...» «La Marta, ya, la Marta».",Disparates,1
76,20,20,0.0835995750406483,20,Jorge Romero,1979,1970,20,Boleros,"Entonces, maestro, con mucho agrado para todos ustedes vamos en la mascota del festival. El... la muñequita, tú sabes. Mascotita, vamos. Qué linda en la rama la fruta se ve; si lanza una piedra tendrá que caer. No es mío este huerto, no es mío, lo sé, más yo de esa fruta quisiera comer. Papá está lejos, mamá no me ve y ahí hay otros niños no lo antes habré. Ahora, ahora les digo con el corazón que sea me despido con mucha, eh, emoción.",Boleros,1
79,29,29,1.0,29,"Esteban ""Ronco"" Retes",1984,1980,29,Personajes,"Yo no vengo a contarle chistes ni a actuar ninguna cosa; le vengo a contar la tremenda copucha del festival. Antonio, ¿la cuento? ¿Dónde está Antonio? Les voy a contar la, la tallita que le pasó a Antonio Bodanovic. Resulta que el otro día llegó a la casa Antonio Bovanović con ese caminar tan cadencioso que tiene como camina él. Con el maletín James Bond y se sentó en el verger que tiene en la casa y la señora la encontró, pero lindísima, maravillosa, peinada peluquería, pero él de jueves estaba la señora. Se la acercó y le dice, ""Antonio Antonio, ¿sabes qué fecha es hoy? ¿Qué fecha es hoy? No tengo idea la fecha que es hoy porque estoy con mucho recargado trabajo y tengo el programa de mañana. Pero Antonio, pero Antonio, no no no no te das cuenta la fecha que es hoy? Tú me lo pediste y yo lo elegí, tú lo dijiste que lo ibas a dar la cabeza y yo lo subí. Pero mi amor, ¿no te das cuenta de que estamos de aniversario de matrimonio? Bueno, y eso, ¿qué? Chuta, celebrémoslo de una forma diferente, Antonio, Toñín, Toñote. Pero cómo lo quieres celebrar de una forma diferente. Llévame una boate. Estás loca, mujer, estoy trabajando en unos pocos programas, no tengo ningún programa, casi no animo ningún programa, casi estoy casi pato. El otro día me salieron a saltar, me estaban metiendo la mano al bolsillo y me di y yo le dije al ratero, ""¿Qué me estáis echando?"" Y tú quieres que yo te lleve una guata, estás loca, mujer. Gracias. Nunca he ido a una guata, por ningún motivo te voy a llevar, tenemos 14 hijos, tengo que apagar letras, tengo que que esforzarme para hacer nuevos programas de televisión y vamos a ir a una guata, estás loca, mujer. Pucha, Antonio, no seas malo. De que nunca hemos celebrado el aniversario de una forma diferente, vamos una guat, nunca ha ido una guat, hasta que lo convenció la señora y lo lleva a la guat Antonio Bovanović. Y él estaba cansado y no quería trabajar, no quería manejar. Y llegaron a la guat y con el primero que se encuentra el portero y le dice, ""Buenas noches, don Toñito."" Y la señora le dice, ""Pero ve, desgraciado, sinvergüenza, que eres un infeliz, que yo planchándote la ropa a ti, que planchándote los ternos, que que sacando a los niños, que llevándolos al colegio, que todas las cosas y tú que nunca vienes a una guat y mira cómo te saluda este señor."" Mijita, este señor trabaja en el canal de portero y en la noche se gana un corte como portero aquí en esta guat, eso es todo. La convenció hasta por ahí no más a la señora. Llegaron, se sentaron en la mesa, llegó el metro y le dijo, ""Don Antonio, lo mismo de siempre."" Lo mismo de siempre. Hasta que salió la esteticera con el ritmo de striptease. Empezó el show y sale la triptisera con ese ritmo de triptiza que siempre empiezan a batallear primero solas. ¿Se han fijado ustedes la de triptisera? Y después como que se tiran así. Y cuando se empezó, señores, a sacar el colpiñito, se sacó el colpiñito y dijo, ""¿A qué le regalo nuestra prendas. Y separa todo el público y empieza a gritar, ""Altoño, altoño, altoño."" La señora se indignó, pero hasta decir basta que nunca viene una eres un infeliz, un inconsciente, un desgraciado y yo te la roba a los niños, te la roba a ti y dice que nunca vino una guat. Y lo saca pero volando y lo sube a un taxi y cuando va en el taxi lo va tirando las orejas, todas las cosas y el taxista se da la vuelta y le dice, ""Oiga, don Toño, este pinche le salió más chúcaro que el de anoche, ah.""",Personajes,1
80,16,16,0.1483582159011752,16,"Esteban ""Ronco"" Retes",1984,1980,16,Religión,"Van Van dos judíos Van dos judíos caminando por la calle y los atropellan a un auto. Van dos judíos caminando por la calle y los otros ven un auto y uno de ellos debajo del auto se persigna. Y el otro le dice, ""Pero Isaías, ¿cómo te persigna si no eres católico? ¿Y quién se persigna? La frente buena, el pecho bueno, la quietera, dos lentes. Flor.",Religión,1
81,0,0,0.3654265253877102,0,"Esteban ""Ronco"" Retes",1984,1980,0,Chilenidad,"Va sobrevolando un avión en el Mato Grosso en pleno Brasil y de repente el avión capota y cae en el medio de la selva, compadre. Chute y se salvan tres personajes, un francés, un chileno y un peruano. Y van caminando por el medio de la selva, pero muertos de miedo Y de repente viene un letrero que dice, ""Aquí en esta tribu no comemos carne humana."" Y se mete el chileno a hacer relaciones públicas, naturalmente, como es más puntuoate. Y habla con el jefe y le dice, ""Jefe, ¿es verdad que aquí en esta tribu ustedes no se sirven carne humana?"" No, pero con el pellejo hacemos canoa. Chuta y se le viene el alma al suelo. Así que vayan pidiendo el último deseo. El último deseo. El francés naturalmente pide El francés con esa pasorra francesa pide A mí me das un filet mignon, un vino generoso de la campiña y me toca la marsellesa y te fuiste juete para los pinos, canoa fue. El peruano con esa picardía limeña dice, ""A mí me bocas un un un toque de whisky, me suene uno huevos a la guayacánina, me toca la flor de la canela, carachus y canoas fue. El último deseo al roto, el rotito dice, ""Pásenme un tenedor."" Le pasan el tenedor y dice, ""Conmigo van a hacer canoas los indios, conmigo van a hacer canoas los indios."" Aló, po.",Chilenidad,1
82,12,12,0.1669862518434062,12,"Esteban ""Ronco"" Retes",1984,1980,12,Reggaeton,"Los invito Los invito a ver televisión. Los invito a ver televisión. Y vemos ese programa donde sale ese gran maestro el señor Raúl Matas cuando la orquesta dice Vamos a ver. Vamos a ver si pasamos un buen rato juntos, riendo, charlando, haciendo música gracias a Monterrey. Qué delicia de té. Tenemos, en primer lugar, aquí Alberto Cortés, un cantante excepcional. Alberto, te quiero hacer una pregunta. ¿Cuál es la canción que más te gusta y por qué? Bueno, a mí me gusta la canción que más me gusta es Te llegará una rosa. ¿Me la cantas un pedacito? Ahí va. Te llegará una rosa cada día. No va a ser para ti es para tu vida. Y una manta cuenta es la mañana que te dejará encalillar Alberto Cortés. Pero don Fermín, ¿qué hace usted aquí? Nada que me llamaron los de la Quinta del Gara, los cabros que chiflean. Hacer un trabajo para acá para los baños. Pero don Fermín, ¿cómo puede ser estar siendo esas cosas acá? Resulta que llegué con con la infraestructura Iba por la calle caminando y para llegar para acá me encuentro con un señor que estaba en pana y alto caballero, mire lo que es la inteligencia y pregúntame qué Le pregunté ¿Está en pana que tiene el capó abierto? No, está hostezando, me contestó. Hasta ven con la calla.",Reggaeton,1
82,29,29,0.0946091633886078,29,"Esteban ""Ronco"" Retes",1984,1980,12,Reggaeton,"Los invito Los invito a ver televisión. Los invito a ver televisión. Y vemos ese programa donde sale ese gran maestro el señor Raúl Matas cuando la orquesta dice Vamos a ver. Vamos a ver si pasamos un buen rato juntos, riendo, charlando, haciendo música gracias a Monterrey. Qué delicia de té. Tenemos, en primer lugar, aquí Alberto Cortés, un cantante excepcional. Alberto, te quiero hacer una pregunta. ¿Cuál es la canción que más te gusta y por qué? Bueno, a mí me gusta la canción que más me gusta es Te llegará una rosa. ¿Me la cantas un pedacito? Ahí va. Te llegará una rosa cada día. No va a ser para ti es para tu vida. Y una manta cuenta es la mañana que te dejará encalillar Alberto Cortés. Pero don Fermín, ¿qué hace usted aquí? Nada que me llamaron los de la Quinta del Gara, los cabros que chiflean. Hacer un trabajo para acá para los baños. Pero don Fermín, ¿cómo puede ser estar siendo esas cosas acá? Resulta que llegué con con la infraestructura Iba por la calle caminando y para llegar para acá me encuentro con un señor que estaba en pana y alto caballero, mire lo que es la inteligencia y pregúntame qué Le pregunté ¿Está en pana que tiene el capó abierto? No, está hostezando, me contestó. Hasta ven con la calla.",Personajes,2
84,21,21,0.1055453249380646,21,El Huaso Clavel,1988,1980,21,Abuelos,"Mi padre siguió con la cuestión: «Ya, cabro, Clavelita se va a ir para allá mal. Tírate otra bengala, tírate otra bola ol, tírate una vieja» y mi primo agarra a mi abuela y la tira al canal. Ahí quedó mi pobre vieja, oiga. El canal ya al agua correntosa y se ya mi abuela para abajo, pues, oiga. Yo tratando de seguirla y mi abuela ahí por el agua para abajo y la gente gritaba: «¡Mira dónde va el tiburón con tres al día!». ¡Jajaja!",Abuelos,1
85,21,21,0.1631635692583787,21,El Huaso Clavel,1988,1980,21,Abuelos,"Yo saqué mi pobre abuela de adentro del canal, oiga, y la llevé para la casa. A mi abuela yo le tenía una torta así, oiga, porque justo estaba de cumpleaños. Un todito las velas y mi abuela, oiga, se ganó frente y de un solo soplido... ah, pagó las 93 velas de un solo soplido, oiga. Claro que casi rompió la silla para abajo así. Tuvimos que partir con mi abuela al tiro para el pueblo. ¿Para el hospital, si ustedes? No, la llevamos una bomba de gasolina para inflarla de nuevo.",Abuelos,1
